game_id,date,game_time,away_team,home_team,market_spread_home,baseline_margin,pred_margin_mu,actual_home,actual_away,actual_margin,game_index,actual_home_covers,pred_home_covers,ats_correct,actual_home_wins,pred_home_wins,ml_correct,spread_abs,home_favored,away_favored,pick_side,pick_team,pick_is_favorite,pick_is_underdog,pick_location_bucket,spread_bucket,abs_error
2025-10-31-BOS-PHI,2025-10-31,,BOS,PHI,1.5,-1.5,-1.4640189819037914,108,109,-1,74,1,1,1,0,0,1,1.5,False,True,home,PHI,False,True,home_underdog,0-3,0.4640189819037914
2025-10-31-DEN-POR,2025-10-31,,DEN,POR,5.5,-5.5,-4.98938524723053,109,107,2,75,1,1,1,1,0,0,5.5,False,True,home,POR,False,True,home_underdog,3-6,6.98938524723053
2025-10-31-LAL-MEM,2025-10-31,,LAL,MEM,1.5,-1.5,-0.4026228189468384,112,117,-5,76,0,1,0,0,0,1,1.5,False,True,home,MEM,False,True,home_underdog,0-3,4.597377181053162
2025-10-31-NOP-LAC,2025-10-31,,NOP,LAC,-10.5,10.5,10.420770049095154,126,124,2,77,0,0,1,1,1,1,10.5,True,False,away,NOP,False,True,road_underdog,10+,8.420770049095154
2025-10-31-NYK-CHI,2025-10-31,,NYK,CHI,4.5,-4.5,-4.281458422541618,135,125,10,78,1,1,1,1,0,0,4.5,False,True,home,CHI,False,True,home_underdog,3-6,14.281458422541618
2025-10-31-TOR-CLE,2025-10-31,,TOR,CLE,-4.5,4.5,4.403768040239811,101,112,-11,79,0,0,1,0,1,0,4.5,True,False,away,TOR,False,True,road_underdog,3-6,15.403768040239811
2025-10-31-UTA-PHX,2025-10-31,,UTA,PHX,-3.5,3.5,5.1995121240615845,118,96,22,80,1,1,1,1,1,1,3.5,True,False,home,PHX,True,False,home_favorite,3-6,16.800487875938416
2025-11-01-GSW-IND,2025-11-01,,GSW,IND,10.5,-10.5,-9.590044736862184,114,109,5,81,1,1,1,1,0,0,10.5,False,True,home,IND,False,True,home_underdog,10+,14.590044736862184
2025-11-01-HOU-BOS,2025-11-01,,HOU,BOS,4.5,-4.5,-1.136408805847168,101,128,-27,82,0,1,0,0,0,1,4.5,False,True,home,BOS,False,True,home_underdog,3-6,25.863591194152832
2025-11-01-MIN-CHA,2025-11-01,,MIN,CHA,4.5,-4.5,-4.527525436133146,105,122,-17,83,0,0,1,0,0,1,4.5,False,True,away,MIN,True,False,road_favorite,3-6,12.472474563866854
2025-11-01-ORL-WAS,2025-11-01,,ORL,WAS,8.5,-8.5,-8.55483901873231,94,125,-31,84,0,0,1,0,0,1,8.5,False,True,away,ORL,True,False,road_favorite,6-10,22.44516098126769
2025-11-01-SAC-MIL,2025-11-01,,SAC,MIL,-6.5,6.5,5.338981986045837,133,135,-2,85,0,0,1,0,1,0,6.5,True,False,away,SAC,False,True,road_underdog,6-10,7.338981986045837
2025-11-02-ATL-CLE,2025-11-02,,ATL,CLE,-6.5,6.5,7.478358447551727,117,109,8,86,1,1,1,1,1,1,6.5,True,False,home,CLE,True,False,home_favorite,6-10,0.5216415524482727
2025-11-02-CHI-NYK,2025-11-02,,CHI,NYK,-7.5,7.5,8.428840696811676,128,116,12,87,1,1,1,1,1,1,7.5,True,False,home,NYK,True,False,home_favorite,6-10,3.571159303188324
2025-11-02-MEM-TOR,2025-11-02,,MEM,TOR,-4.5,4.5,4.165201157331467,117,104,13,88,1,0,0,1,1,1,4.5,True,False,away,MEM,False,True,road_underdog,3-6,8.834798842668533
2025-11-02-MIA-LAL,2025-11-02,,MIA,LAL,-5.0,5.0,4.623986393213272,130,120,10,89,1,0,0,1,1,1,5.0,True,False,away,MIA,False,True,road_underdog,3-6,5.376013606786728
2025-11-02-NOP-OKC,2025-11-02,,NOP,OKC,-13.0,13.0,12.94252659007907,137,106,31,90,1,0,0,1,1,1,13.0,True,False,away,NOP,False,True,road_underdog,10+,18.05747340992093
2025-11-02-PHI-BKN,2025-11-02,,PHI,BKN,4.5,-4.5,-4.2363521456718445,105,129,-24,91,0,1,0,0,0,1,4.5,False,True,home,BKN,False,True,home_underdog,3-6,19.763647854328156
2025-11-02-SAS-PHX,2025-11-02,,SAS,PHX,5.0,-5.0,-4.080836594104767,130,118,12,92,1,1,1,1,0,0,5.0,False,True,home,PHX,False,True,home_underdog,3-6,16.080836594104767
2025-11-02-UTA-CHA,2025-11-02,,UTA,CHA,1.5,-1.5,-1.4562759138643742,126,103,23,93,1,1,1,1,0,0,1.5,False,True,home,CHA,False,True,home_underdog,0-3,24.456275913864374
2025-11-03-DAL-HOU,2025-11-03,,DAL,HOU,-12.5,12.5,11.757669687271118,110,102,8,94,0,0,1,1,1,1,12.5,True,False,away,DAL,False,True,road_underdog,10+,3.757669687271118
2025-11-03-DET-MEM,2025-11-03,,DET,MEM,4.5,-4.5,-4.378470256924629,106,114,-8,95,0,1,0,0,0,1,4.5,False,True,home,MEM,False,True,home_underdog,3-6,3.621529743075371
2025-11-03-LAL-POR,2025-11-03,,LAL,POR,-9.0,9.0,8.9848876260221,115,123,-8,96,0,0,1,0,1,0,9.0,True,False,away,LAL,False,True,road_underdog,6-10,16.9848876260221
2025-11-03-MIA-LAC,2025-11-03,,MIA,LAC,-8.0,8.0,8.05932005867362,119,120,-1,97,0,1,0,0,1,0,8.0,True,False,home,LAC,True,False,home_favorite,6-10,9.05932005867362
2025-11-03-MIL-IND,2025-11-03,,MIL,IND,6.5,-6.5,-6.423959024250507,115,117,-2,98,1,1,1,0,0,1,6.5,False,True,home,IND,False,True,home_underdog,6-10,4.423959024250507
2025-11-03-MIN-BKN,2025-11-03,,MIN,BKN,9.5,-9.5,-10.107292532920836,109,125,-16,99,0,0,1,0,0,1,9.5,False,True,away,MIN,True,False,road_favorite,6-10,5.892707467079164
2025-11-03-SAC-DEN,2025-11-03,,SAC,DEN,-11.5,11.5,11.579093970358372,130,124,6,100,0,1,0,1,1,1,11.5,True,False,home,DEN,True,False,home_favorite,10+,5.579093970358372
2025-11-03-UTA-BOS,2025-11-03,,UTA,BOS,-10.5,10.5,12.520483016967772,103,105,-2,101,0,1,0,0,1,0,10.5,True,False,home,BOS,True,False,home_favorite,10+,14.520483016967772
2025-11-03-WAS-NYK,2025-11-03,,WAS,NYK,-13.0,13.0,13.393017172813416,119,102,17,102,1,1,1,1,1,1,13.0,True,False,home,NYK,True,False,home_favorite,10+,3.6069828271865845
2025-11-04-CHA-NOP,2025-11-04,,CHA,NOP,-3.0,3.0,2.854640930891037,116,112,4,103,1,0,0,1,1,1,3.0,True,False,away,CHA,False,True,road_underdog,3-6,1.145359069108963
2025-11-04-MIL-TOR,2025-11-04,,MIL,TOR,-2.5,2.5,2.731229841709137,128,100,28,104,1,1,1,1,1,1,2.5,True,False,home,TOR,True,False,home_favorite,0-3,25.268770158290863
2025-11-04-OKC-LAC,2025-11-04,,OKC,LAC,8.5,-8.5,-8.087479919195175,107,126,-19,105,0,1,0,0,0,1,8.5,False,True,home,LAC,False,True,home_underdog,6-10,10.912520080804825
2025-11-04-ORL-ATL,2025-11-04,,ORL,ATL,3.5,-3.5,-3.3654687851667404,127,112,15,106,1,1,1,1,0,0,3.5,False,True,home,ATL,False,True,home_underdog,3-6,18.36546878516674
2025-11-04-PHI-CHI,2025-11-04,,PHI,CHI,-2.0,2.0,2.067219242453575,113,111,2,107,0,1,0,1,1,1,2.0,True,False,home,CHI,True,False,home_favorite,0-3,0.06721924245357513
2025-11-04-PHX-GSW,2025-11-04,,PHX,GSW,-10.5,10.5,11.060645401477814,118,107,11,108,1,1,1,1,1,1,10.5,True,False,home,GSW,True,False,home_favorite,10+,0.06064540147781372
2025-11-05-BKN-IND,2025-11-05,,BKN,IND,-6.5,6.5,7.16579282283783,103,112,-9,109,0,1,0,0,1,0,6.5,True,False,home,IND,True,False,home_favorite,6-10,16.16579282283783
2025-11-05-GSW-SAC,2025-11-05,,GSW,SAC,-2.5,2.5,2.396488420665264,121,116,5,110,1,0,0,1,1,1,2.5,True,False,away,GSW,False,True,road_underdog,0-3,2.603511579334736
2025-11-05-HOU-MEM,2025-11-05,,HOU,MEM,7.5,-7.5,-7.133594810962677,109,124,-15,111,0,1,0,0,0,1,7.5,False,True,home,MEM,False,True,home_underdog,6-10,7.866405189037323
2025-11-05-MIA-DEN,2025-11-05,,MIA,DEN,-9.5,9.5,9.373781487345695,122,112,10,112,1,0,0,1,1,1,9.5,True,False,away,MIA,False,True,road_underdog,6-10,0.6262185126543045
2025-11-05-MIN-NYK,2025-11-05,,MIN,NYK,-3.5,3.5,3.741467595100403,137,114,23,113,1,1,1,1,1,1,3.5,True,False,home,NYK,True,False,home_favorite,3-6,19.258532404899597
2025-11-05-NOP-DAL,2025-11-05,,NOP,DAL,-8.5,8.5,8.884958267211914,99,101,-2,114,0,1,0,0,1,0,8.5,True,False,home,DAL,True,False,home_favorite,6-10,10.884958267211914
2025-11-05-OKC-POR,2025-11-05,,OKC,POR,3.5,-3.5,-3.315341830253601,121,119,2,115,1,1,1,1,0,0,3.5,False,True,home,POR,False,True,home_underdog,3-6,5.315341830253601
2025-11-05-PHI-CLE,2025-11-05,,PHI,CLE,-11.5,11.5,12.389696419239044,132,121,11,116,0,1,0,1,1,1,11.5,True,False,home,CLE,True,False,home_favorite,10+,1.3896964192390442
2025-11-05-SAS-LAL,2025-11-05,,SAS,LAL,-1.0,1.0,0.5855199694633484,118,116,2,117,1,0,0,1,1,1,1.0,True,False,away,SAS,False,True,road_underdog,0-3,1.4144800305366516
2025-11-05-UTA-DET,2025-11-05,,UTA,DET,-9.5,9.5,9.478480288758874,114,103,11,118,1,0,0,1,1,1,9.5,True,False,away,UTA,False,True,road_underdog,6-10,1.521519711241126
2025-11-05-WAS-BOS,2025-11-05,,WAS,BOS,-12.5,12.5,13.89182150363922,136,107,29,119,1,1,1,1,1,1,12.5,True,False,home,BOS,True,False,home_favorite,10+,15.10817849636078
2025-11-06-LAC-PHX,2025-11-06,,LAC,PHX,-3.0,3.0,2.8857080414891243,115,102,13,120,1,0,0,1,1,1,3.0,True,False,away,LAC,False,True,road_underdog,3-6,10.114291958510876
2025-11-07-BOS-ORL,2025-11-07,,BOS,ORL,-3.5,3.5,4.062633633613586,123,110,13,121,1,1,1,1,1,1,3.5,True,False,home,ORL,True,False,home_favorite,3-6,8.937366366386414
2025-11-07-CHA-MIA,2025-11-07,,CHA,MIA,-7.0,7.0,6.522364228963852,126,108,18,122,1,0,0,1,1,1,7.0,True,False,away,CHA,False,True,road_underdog,6-10,11.477635771036148
2025-11-07-CHI-MIL,2025-11-07,,CHI,MIL,-4.5,4.5,4.502933165524155,126,110,16,123,1,1,1,1,1,1,4.5,True,False,home,MIL,True,False,home_favorite,3-6,11.497066834475845
2025-11-07-CLE-WAS,2025-11-07,,CLE,WAS,13.5,-13.5,-13.549798760563135,115,148,-33,124,0,0,1,0,0,1,13.5,False,True,away,CLE,True,False,road_favorite,10+,19.450201239436865
2025-11-07-DAL-MEM,2025-11-07,,DAL,MEM,-4.5,4.5,4.10103914141655,118,104,14,125,1,0,0,1,1,1,4.5,True,False,away,DAL,False,True,road_underdog,3-6,9.89896085858345
