game_id,date,away_team,home_team,market_spread_home,baseline_margin,pred_margin_mu,actual_home,actual_away,actual_margin,actual_home_covers,pred_home_covers,ats_correct,actual_home_wins,pred_home_wins,ml_correct,abs_error
2025-01-12-OKC-WAS,2025-01-12,OKC,WAS,15.5,-15.5,-15.557837255299091,95,136,-41,0,0,1,0,0,1,25.44216274470091
2025-01-12-BKN-UTA,2025-01-12,BKN,UTA,-3.5,3.5,3.2151114344596863,112,111,1,0,0,1,1,1,1,2.2151114344596863
2025-01-12-CHA-PHX,2025-01-12,CHA,PHX,-7.0,7.0,8.900363206863403,120,113,7,0,1,0,1,1,1,1.9003632068634033
2025-01-13-MIN-WAS,2025-01-13,MIN,WAS,14.5,-14.5,-14.73836399614811,106,120,-14,1,0,0,0,0,1,0.7383639961481094
2025-01-13-DET-NYK,2025-01-13,DET,NYK,-8.5,8.5,8.17090380191803,119,124,-5,0,0,1,0,1,0,13.17090380191803
2025-01-13-GSW-TOR,2025-01-13,GSW,TOR,5.5,-5.5,-4.731165409088135,104,101,3,1,1,1,1,0,0,7.731165409088135
2025-01-13-MEM-HOU,2025-01-13,MEM,HOU,-2.5,2.5,2.9473584294319157,120,118,2,0,1,0,1,1,1,0.9473584294319157
2025-01-13-SAS-LAL,2025-01-13,SAS,LAL,-4.5,4.5,3.7665281891822815,102,126,-24,0,0,1,0,1,0,27.76652818918228
2025-01-13-MIA-LAC,2025-01-13,MIA,LAC,-8.5,8.5,8.676581889390945,109,98,11,1,1,1,1,1,1,2.3234181106090546
2025-01-14-CLE-IND,2025-01-14,CLE,IND,8.0,-8.0,-7.883096508681774,117,127,-10,0,1,0,0,0,1,2.116903491318226
2025-01-14-OKC-PHI,2025-01-14,OKC,PHI,16.0,-16.0,-16.094356082379818,102,118,-16,0,0,1,0,0,1,0.09435608237981796
2025-01-14-PHX-ATL,2025-01-14,PHX,ATL,2.5,-2.5,-2.405171982944012,122,117,5,1,1,1,1,0,0,7.405171982944012
2025-01-14-NOP-CHI,2025-01-14,NOP,CHI,-1.5,1.5,1.5051179216243329,113,119,-6,0,1,0,0,1,0,7.505117921624333
2025-01-14-SAC-MIL,2025-01-14,SAC,MIL,-2.0,2.0,1.7130067944526672,130,115,15,1,0,0,1,1,1,13.286993205547333
2025-01-14-DEN-DAL,2025-01-14,DEN,DAL,2.5,-2.5,-1.804048776626587,99,118,-19,0,1,0,0,0,1,17.195951223373413
2025-01-14-BKN-POR,2025-01-14,BKN,POR,-3.5,3.5,3.098210394382477,114,132,-18,0,0,1,0,1,0,21.098210394382477
2025-01-15-NYK-PHI,2025-01-15,NYK,PHI,5.5,-5.5,-4.946559906005859,119,125,-6,0,1,0,0,0,1,1.0534400939941406
2025-01-15-BOS-TOR,2025-01-15,BOS,TOR,14.0,-14.0,-14.138578444719316,110,97,13,1,0,0,1,0,0,27.138578444719315
2025-01-15-ATL-CHI,2025-01-15,ATL,CHI,-6.0,6.0,6.044151589274406,94,110,-16,0,1,0,0,1,0,22.044151589274406
2025-01-15-ORL-MIL,2025-01-15,ORL,MIL,-6.5,6.5,5.496394395828247,122,93,29,1,0,0,1,1,1,23.503605604171753
2025-01-15-GSW-MIN,2025-01-15,GSW,MIN,-7.0,7.0,6.562585741281509,115,116,-1,0,0,1,0,1,0,7.562585741281509
2025-01-15-DAL-NOP,2025-01-15,DAL,NOP,-1.0,1.0,0.8063403218984604,119,116,3,1,0,0,1,1,1,2.1936596781015396
2025-01-15-MEM-SAS,2025-01-15,MEM,SAS,2.5,-2.5,-1.9784332513809204,115,129,-14,0,1,0,0,0,1,12.02156674861908
2025-01-15-HOU-DEN,2025-01-15,HOU,DEN,5.5,-5.5,-5.440850742161274,108,128,-20,0,1,0,0,0,1,14.559149257838726
2025-01-15-CHA-UTA,2025-01-15,CHA,UTA,6.0,-6.0,-6.100444354116917,112,117,-5,1,0,0,0,0,1,1.1004443541169167
2025-01-15-MIA-LAL,2025-01-15,MIA,LAL,-4.5,4.5,3.7454994320869446,117,108,9,1,0,0,1,1,1,5.254500567913055
2025-01-15-BKN-LAC,2025-01-15,BKN,LAC,-15.5,15.5,16.052146077156067,126,67,59,1,1,1,1,1,1,42.94785392284393
2025-01-16-IND-DET,2025-01-16,IND,DET,1.5,-1.5,-0.7668880224227905,100,111,-11,0,1,0,0,0,1,10.23311197757721
2025-01-16-PHX-WAS,2025-01-16,PHX,WAS,11.5,-11.5,-11.73948374390602,123,130,-7,1,0,0,0,0,1,4.739483743906019
2025-01-16-CLE-OKC,2025-01-16,CLE,OKC,-2.5,2.5,2.9886770248413086,134,114,20,1,1,1,1,1,1,17.01132297515869
2025-01-16-LAC-POR,2025-01-16,LAC,POR,7.0,-7.0,-7.523804426193237,89,118,-29,0,0,1,0,0,1,21.476195573806763
2025-01-16-HOU-SAC,2025-01-16,HOU,SAC,-5.0,5.0,5.0171531196683645,132,127,5,0,1,0,1,1,1,0.017153119668364525
2025-01-17-ORL-BOS,2025-01-17,ORL,BOS,-15.0,15.0,17.30995202064514,121,94,27,1,1,1,1,1,1,9.690047979354858
2025-01-17-MIN-NYK,2025-01-17,MIN,NYK,-3.0,3.0,3.1322731971740723,99,116,-17,0,1,0,0,1,0,20.132273197174072
2025-01-17-DEN-MIA,2025-01-17,DEN,MIA,3.5,-3.5,-2.9441691040992737,113,133,-20,0,1,0,0,0,1,17.055830895900726
2025-01-17-TOR-MIL,2025-01-17,TOR,MIL,-11.0,11.0,10.715964615345,130,112,18,1,0,0,1,1,1,7.2840353846550006
2025-01-17-UTA-NOP,2025-01-17,UTA,NOP,-12.0,12.0,12.64690911769867,136,123,13,1,1,1,1,1,1,0.35309088230133057
2025-01-17-MEM-SAS,2025-01-17,MEM,SAS,-2.0,2.0,2.364671677350998,112,140,-28,0,1,0,0,1,0,30.364671677350998
2025-01-17-OKC-DAL,2025-01-17,OKC,DAL,2.5,-2.5,-2.109320282936096,106,98,8,1,1,1,1,0,0,10.109320282936096
2025-01-17-CHA-CHI,2025-01-17,CHA,CHI,-4.5,4.5,4.134275436401367,123,125,-2,0,0,1,0,1,0,6.134275436401367
2025-01-17-BKN-LAL,2025-01-17,BKN,LAL,-9.5,9.5,9.571069344878197,102,101,1,0,1,0,1,1,1,8.571069344878197
2025-01-18-PHX-DET,2025-01-18,PHX,DET,1.0,-1.0,-0.8674545735120773,121,125,-4,0,1,0,0,0,1,3.1325454264879227
2025-01-18-ATL-BOS,2025-01-18,ATL,BOS,-9.5,9.5,11.705812215805054,115,119,-4,0,1,0,0,1,0,15.705812215805054
2025-01-18-PHI-IND,2025-01-18,PHI,IND,-10.5,10.5,11.032632827758787,115,102,13,1,1,1,1,1,1,1.9673671722412127
2025-01-18-WAS-GSW,2025-01-18,WAS,GSW,-13.5,13.5,15.676188707351685,122,114,8,0,1,0,1,1,1,7.676188707351685
2025-01-18-CLE-MIN,2025-01-18,CLE,MIN,5.0,-5.0,-2.578636646270752,117,124,-7,0,1,0,0,0,1,4.421363353729248
2025-01-18-HOU-POR,2025-01-18,HOU,POR,10.5,-10.5,-10.337096363306046,103,125,-22,0,1,0,0,0,1,11.662903636693954
2025-01-19-SAS-MIA,2025-01-19,SAS,MIA,-3.5,3.5,3.2247886955738068,128,107,21,1,0,0,1,1,1,17.775211304426193
2025-01-19-DEN-ORL,2025-01-19,DEN,ORL,7.0,-7.0,-6.719680488109589,100,113,-13,0,1,0,0,0,1,6.280319511890411
2025-01-19-PHI-MIL,2025-01-19,PHI,MIL,-12.5,12.5,12.11904275417328,123,109,14,1,0,0,1,1,1,1.8809572458267194
2025-01-19-BKN-OKC,2025-01-19,BKN,OKC,-16.5,16.5,17.376794517040253,127,101,26,1,1,1,1,1,1,8.623205482959747
2025-01-19-LAL-LAC,2025-01-19,LAL,LAC,-4.5,4.5,4.816936373710632,116,102,14,1,1,1,1,1,1,9.183063626289368
2025-01-19-CHI-POR,2025-01-19,CHI,POR,4.5,-4.5,-4.365400314331055,113,102,11,1,1,1,1,0,0,15.365400314331055
2025-01-19-WAS-SAC,2025-01-19,WAS,SAC,-17.5,17.5,19.58234930038452,123,100,23,1,1,1,1,1,1,3.4176506996154785
2025-01-20-DAL-CHA,2025-01-20,DAL,CHA,4.0,-4.0,-4.068788781762123,110,105,5,1,0,0,1,0,0,9.068788781762123
2025-01-20-DET-HOU,2025-01-20,DET,HOU,-8.0,8.0,7.888413369655609,96,107,-11,0,0,1,0,1,0,18.88841336965561
2025-01-20-MIN-MEM,2025-01-20,MIN,MEM,-5.0,5.0,5.137385278940201,108,106,2,0,1,0,1,1,1,3.137385278940201
2025-01-20-ATL-NYK,2025-01-20,ATL,NYK,-7.5,7.5,7.029960334300995,119,110,9,1,0,0,1,1,1,1.9700396656990051
2025-01-20-PHX-CLE,2025-01-20,PHX,CLE,-8.0,8.0,8.126326158642769,118,92,26,1,1,1,1,1,1,17.87367384135723
2025-01-20-BOS-GSW,2025-01-20,BOS,GSW,9.0,-9.0,-6.517069101333618,85,125,-40,0,1,0,0,0,1,33.48293089866638
2025-01-20-UTA-NOP,2025-01-20,UTA,NOP,-11.0,11.0,11.75907838344574,123,119,4,0,1,0,1,1,1,7.75907838344574
2025-01-20-CHI-LAC,2025-01-20,CHI,LAC,-6.5,6.5,6.528063463047147,99,112,-13,0,1,0,0,1,0,19.528063463047147
2025-01-21-NYK-BKN,2025-01-21,NYK,BKN,11.5,-11.5,-11.281106501817703,95,99,-4,1,1,1,0,0,1,7.281106501817703
2025-01-21-POR-MIA,2025-01-21,POR,MIA,-9.0,9.0,8.89239813387394,107,116,-9,0,0,1,0,1,0,17.89239813387394
2025-01-21-ORL-TOR,2025-01-21,ORL,TOR,1.0,-1.0,-0.3674513697624206,109,93,16,1,1,1,1,0,0,16.36745136976242
2025-01-21-PHI-DEN,2025-01-21,PHI,DEN,-12.0,12.0,12.033435367047788,144,109,35,1,1,1,1,1,1,22.966564632952213
2025-01-21-WAS-LAL,2025-01-21,WAS,LAL,-13.5,13.5,14.041918516159058,111,88,23,1,1,1,1,1,1,8.958081483840942
2025-01-22-DET-ATL,2025-01-22,DET,ATL,-4.0,4.0,3.95784542709589,104,114,-10,0,0,1,0,1,0,13.95784542709589
2025-01-22-PHX-BKN,2025-01-22,PHX,BKN,13.0,-13.0,-12.727119743824003,84,108,-24,0,1,0,0,0,1,11.272880256175997
2025-01-22-MIN-DAL,2025-01-22,MIN,DAL,3.5,-3.5,-3.158740729093552,114,115,-1,1,1,1,0,0,1,2.158740729093552
2025-01-22-CLE-HOU,2025-01-22,CLE,HOU,1.0,-1.0,-0.9045489430427552,109,108,1,1,1,1,1,0,0,1.9045489430427551
2025-01-22-CHA-MEM,2025-01-22,CHA,MEM,-11.5,11.5,11.194029062986374,132,120,12,1,0,0,1,1,1,0.8059709370136261
2025-01-22-UTA-OKC,2025-01-22,UTA,OKC,-16.0,16.0,16.053427897393703,123,114,9,0,1,0,1,1,1,7.0534278973937035
2025-01-22-GSW-SAC,2025-01-22,GSW,SAC,-7.5,7.5,7.775736689567566,123,117,6,0,1,0,1,1,1,1.775736689567566
2025-01-22-BOS-LAC,2025-01-22,BOS,LAC,12.0,-12.0,-11.560890406370165,113,117,-4,1,1,1,0,0,1,7.560890406370165
2025-04-06-MIL-NOP,2025-04-06,MIL,NOP,6.5,-6.5,-6.019681125879288,107,111,-4,1,1,1,0,0,1,2.0196811258792877
2025-04-06-CHI-CHA,2025-04-06,CHI,CHA,8.0,-8.0,-7.604970812797546,117,131,-14,0,1,0,0,0,1,6.395029187202454
2025-04-06-TOR-BKN,2025-04-06,TOR,BKN,2.0,-2.0,-1.8067308813333511,109,120,-11,0,1,0,0,0,1,9.193269118666649
2025-04-06-LAL-OKC,2025-04-06,LAL,OKC,-9.0,9.0,8.794407352805138,99,126,-27,0,0,1,0,1,0,35.79440735280514
2025-04-06-UTA-ATL,2025-04-06,UTA,ATL,-13.5,13.5,13.270531997084618,147,134,13,0,0,1,1,1,1,0.2705319970846176
2025-04-06-WAS-BOS,2025-04-06,WAS,BOS,-19.0,19.0,20.344388842582703,124,90,34,1,1,1,1,1,1,13.655611157417297
2025-04-06-SAC-CLE,2025-04-06,SAC,CLE,-9.5,9.5,10.892656564712524,113,120,-7,0,1,0,0,1,0,17.892656564712524
2025-04-06-SAS-POR,2025-04-06,SAS,POR,-3.5,3.5,3.3580905199050903,120,109,11,1,0,0,1,1,1,7.64190948009491
2025-04-06-PHX-NYK,2025-04-06,PHX,NYK,-9.5,9.5,9.528034364804626,112,98,14,1,1,1,1,1,1,4.4719656351953745
2025-04-06-IND-DEN,2025-04-06,IND,DEN,-6.0,6.0,6.0020468812435865,120,125,-5,0,1,0,0,1,0,11.002046881243587
2025-04-06-HOU-GSW,2025-04-06,HOU,GSW,-5.5,5.5,6.101835489273071,96,106,-10,0,1,0,0,1,0,16.10183548927307
2025-01-23-POR-ORL,2025-01-23,POR,ORL,-7.0,7.0,6.945401556789875,79,101,-22,0,0,1,0,1,0,28.945401556789875
2025-01-23-TOR-ATL,2025-01-23,TOR,ATL,-5.0,5.0,5.005772596225143,119,122,-3,0,1,0,0,1,0,8.005772596225142
2025-01-23-MIA-MIL,2025-01-23,MIA,MIL,-6.0,6.0,5.577736526727676,125,96,29,1,0,0,1,1,1,23.422263473272324
2025-01-23-DAL-OKC,2025-01-23,DAL,OKC,-11.5,11.5,11.07557076215744,115,121,-6,0,0,1,0,1,0,17.07557076215744
2025-01-23-SAC-DEN,2025-01-23,SAC,DEN,-7.5,7.5,7.460672661662102,132,123,9,1,0,0,1,1,1,1.5393273383378983
2025-01-23-CHI-GSW,2025-01-23,CHI,GSW,-4.0,4.0,4.067423768341541,131,106,25,1,1,1,1,1,1,20.93257623165846
2025-01-23-BOS-LAL,2025-01-23,BOS,LAL,6.5,-6.5,-6.5337023958563805,117,96,21,1,0,0,1,0,0,27.53370239585638
2025-01-23-WAS-LAC,2025-01-23,WAS,LAC,-14.5,14.5,14.916189879179,110,93,17,1,1,1,1,1,1,2.083810120820999
2025-03-19-WAS-UTA,2025-03-19,WAS,UTA,-2.5,2.5,2.2791882753372192,128,112,16,1,0,0,1,1,1,13.72081172466278
2025-03-19-DAL-IND,2025-03-19,DAL,IND,-10.5,10.5,11.590720415115356,135,131,4,0,1,0,1,1,1,7.5907204151153564
2025-03-19-HOU-ORL,2025-03-19,HOU,ORL,2.0,-2.0,-1.7205206155776978,108,116,-8,0,1,0,0,0,1,6.279479384422302
2025-03-19-DET-MIA,2025-03-19,DET,MIA,4.5,-4.5,-4.175834268331528,113,116,-3,1,1,1,0,0,1,1.1758342683315277
2025-03-19-NOP-MIN,2025-03-19,NOP,MIN,-13.0,13.0,13.401889383792875,115,119,-4,0,1,0,0,1,0,17.401889383792877
2025-03-19-PHI-OKC,2025-03-19,PHI,OKC,-11.5,11.5,11.69438524544239,133,100,33,1,1,1,1,1,1,21.30561475455761
2025-03-19-NYK-SAS,2025-03-19,NYK,SAS,8.0,-8.0,-8.056329317390919,120,105,15,1,0,0,1,0,0,23.05632931739092
2025-03-19-DEN-LAL,2025-03-19,DEN,LAL,-5.5,5.5,5.719594478607178,120,108,12,1,1,1,1,1,1,6.280405521392822
2025-03-19-CHI-PHX,2025-03-19,CHI,PHX,-5.5,5.5,6.836733937263489,127,121,6,1,1,1,1,1,1,0.8367339372634888
2025-03-19-MEM-POR,2025-03-19,MEM,POR,4.5,-4.5,-3.944998800754547,115,99,16,1,1,1,1,0,0,19.944998800754547
2025-03-19-CLE-SAC,2025-03-19,CLE,SAC,6.5,-6.5,-6.224777907133102,123,119,4,1,1,1,1,0,0,10.224777907133102
2025-01-24-POR-CHA,2025-01-24,POR,CHA,1.5,-1.5,-1.1354472935199738,97,102,-5,0,1,0,0,0,1,3.8645527064800262
2025-01-24-CLE-PHI,2025-01-24,CLE,PHI,9.0,-9.0,-8.881888516247272,132,129,3,1,1,1,1,0,0,11.881888516247272
2025-01-24-NOP-MEM,2025-01-24,NOP,MEM,-9.5,9.5,9.543737396597862,139,126,13,1,1,1,1,1,1,3.4562626034021378
2025-01-25-DEN-MIN,2025-01-25,DEN,MIN,3.5,-3.5,-1.1826043128967283,133,104,29,1,1,1,1,0,0,30.18260431289673
2025-01-25-BOS-DAL,2025-01-25,BOS,DAL,9.0,-9.0,-8.656539261341095,107,122,-15,0,1,0,0,0,1,6.343460738658905
2025-01-25-MIA-BKN,2025-01-25,MIA,BKN,7.0,-7.0,-7.049935571849346,97,106,-9,0,0,1,0,0,1,1.9500644281506538
2025-01-25-NOP-CHA,2025-01-25,NOP,CHA,1.5,-1.5,-1.2339116930961609,123,92,31,1,1,1,1,0,0,32.23391169309616
2025-01-25-DET-ORL,2025-01-25,DET,ORL,-3.5,3.5,3.628115147352218,121,113,8,1,1,1,1,1,1,4.371884852647781
2025-01-25-TOR-ATL,2025-01-25,TOR,ATL,-5.5,5.5,5.538706667721272,94,117,-23,0,1,0,0,1,0,28.53870666772127
2025-01-25-HOU-CLE,2025-01-25,HOU,CLE,-4.5,4.5,6.679463148117065,131,135,-4,0,1,0,0,1,0,10.679463148117065
2025-01-25-SAC-NYK,2025-01-25,SAC,NYK,-5.0,5.0,4.873389691114426,143,120,23,1,0,0,1,1,1,18.126610308885574
2025-01-25-PHI-CHI,2025-01-25,PHI,CHI,-3.5,3.5,3.5584749802947044,97,109,-12,0,1,0,0,1,0,15.558474980294704
2025-01-25-UTA-MEM,2025-01-25,UTA,MEM,-11.0,11.0,10.77149148285389,125,103,22,1,0,0,1,1,1,11.22850851714611
2025-01-25-LAL-GSW,2025-01-25,LAL,GSW,1.0,-1.0,0.7327893972396851,108,118,-10,0,1,0,0,1,0,10.732789397239685
2025-01-25-WAS-PHX,2025-01-25,WAS,PHX,-14.0,14.0,16.370569229125977,119,109,10,0,1,0,1,1,1,6.370569229125977
2025-01-25-MIL-LAC,2025-01-25,MIL,LAC,-3.5,3.5,4.296699225902557,127,117,10,1,1,1,1,1,1,5.703300774097443
2025-01-26-OKC-POR,2025-01-26,OKC,POR,14.0,-14.0,-13.54454067349434,108,118,-10,1,1,1,0,0,1,3.5445406734943408
2025-01-27-LAL-CHA,2025-01-27,LAL,CHA,5.0,-5.0,-4.822501838207245,107,112,-5,0,1,0,0,0,1,0.17749816179275513
2025-01-27-DET-CLE,2025-01-27,DET,CLE,-11.0,11.0,12.388831734657288,110,91,19,1,1,1,1,1,1,6.611168265342712
2025-01-27-HOU-BOS,2025-01-27,HOU,BOS,-5.5,5.5,5.552103765308857,112,114,-2,0,1,0,0,1,0,7.552103765308857
2025-01-27-SAC-BKN,2025-01-27,SAC,BKN,12.0,-12.0,-11.62447401881218,96,110,-14,0,1,0,0,0,1,2.3755259811878204
2025-01-27-ORL-MIA,2025-01-27,ORL,MIA,1.0,-1.0,-1.322942078113556,125,119,6,1,0,0,1,0,0,7.322942078113556
2025-01-27-MEM-NYK,2025-01-27,MEM,NYK,-3.5,3.5,3.372289016842842,143,106,37,1,0,0,1,1,1,33.62771098315716
2025-01-27-NOP-TOR,2025-01-27,NOP,TOR,-1.0,1.0,1.155069887638092,113,104,9,1,1,1,1,1,1,7.844930112361908
2025-01-27-DEN-CHI,2025-01-27,DEN,CHI,9.5,-9.5,-9.393572330474854,129,121,8,1,1,1,1,0,0,17.393572330474854
2025-01-27-ATL-MIN,2025-01-27,ATL,MIN,-10.5,10.5,12.260687947273254,100,92,8,0,1,0,1,1,1,4.260687947273254
2025-01-27-WAS-DAL,2025-01-27,WAS,DAL,-13.0,13.0,13.02449175529182,130,108,22,1,1,1,1,1,1,8.97550824470818
2025-01-27-MIL-UTA,2025-01-27,MIL,UTA,8.5,-8.5,-8.071253508329391,110,125,-15,0,1,0,0,0,1,6.9287464916706085
2025-01-27-LAC-PHX,2025-01-27,LAC,PHX,1.0,-1.0,0.5928065776824951,111,109,2,1,1,1,1,1,1,1.4071934223175049
2025-01-29-BKN-CHA,2025-01-29,BKN,CHA,-1.5,1.5,1.0220428705215454,83,104,-21,0,0,1,0,1,0,22.022042870521545
2025-01-29-DET-IND,2025-01-29,DET,IND,-5.5,5.5,5.564838223159313,133,119,14,1,1,1,1,1,1,8.435161776840687
2025-01-29-TOR-WAS,2025-01-29,TOR,WAS,5.5,-5.5,-5.707690089941025,82,106,-24,0,0,1,0,0,1,18.292309910058975
2025-01-29-CHI-BOS,2025-01-29,CHI,BOS,-14.5,14.5,17.205485820770264,122,100,22,1,1,1,1,1,1,4.794514179229736
2025-01-29-CLE-MIA,2025-01-29,CLE,MIA,6.0,-6.0,-5.461302101612091,106,126,-20,0,1,0,0,0,1,14.538697898387909
2025-01-29-DEN-NYK,2025-01-29,DEN,NYK,-3.0,3.0,2.955398306250572,122,112,10,1,0,0,1,1,1,7.044601693749428
2025-01-29-SAC-PHI,2025-01-29,SAC,PHI,8.0,-8.0,-8.093587175011635,117,104,13,1,0,0,1,0,0,21.093587175011635
2025-01-29-DAL-NOP,2025-01-29,DAL,NOP,1.0,-1.0,-1.1453737765550611,136,137,-1,0,0,1,0,0,1,0.14537377655506112
2025-01-29-LAC-SAS,2025-01-29,LAC,SAS,4.0,-4.0,-4.400015205144882,116,128,-12,0,0,1,0,0,1,7.599984794855118
2025-01-29-MIN-PHX,2025-01-29,MIN,PHX,-1.0,1.0,3.1268985271453857,113,121,-8,0,1,0,0,1,0,11.126898527145386
2025-01-29-OKC-GSW,2025-01-29,OKC,GSW,9.0,-9.0,-8.541245311498642,116,109,7,1,1,1,1,0,0,15.541245311498642
2025-01-30-LAL-WAS,2025-01-30,LAL,WAS,8.5,-8.5,-8.761694341897964,96,134,-38,0,0,1,0,0,1,29.238305658102036
2025-01-30-ATL-CLE,2025-01-30,ATL,CLE,-11.5,11.5,13.856319189071655,137,115,22,1,1,1,1,1,1,8.143680810928345
2025-01-30-HOU-MEM,2025-01-30,HOU,MEM,-4.0,4.0,3.805505335330963,120,119,1,0,0,1,1,1,1,2.805505335330963
2025-01-30-MIN-UTA,2025-01-30,MIN,UTA,5.5,-5.5,-5.303909003734589,113,138,-25,0,1,0,0,0,1,19.69609099626541
2025-01-30-ORL-POR,2025-01-30,ORL,POR,5.0,-5.0,-5.099628709256649,119,90,29,1,0,0,1,0,0,34.09962870925665
2025-01-31-LAC-CHA,2025-01-31,LAC,CHA,13.5,-13.5,-13.614247620105743,104,112,-8,1,0,0,0,0,1,5.614247620105743
2025-01-31-DAL-DET,2025-01-31,DAL,DET,1.0,-1.0,-1.0123715354129672,117,102,15,1,0,0,1,0,0,16.012371535412967
2025-01-31-DEN-PHI,2025-01-31,DEN,PHI,9.5,-9.5,-9.389715664088726,134,137,-3,1,1,1,0,0,1,6.389715664088726
2025-01-31-CHI-TOR,2025-01-31,CHI,TOR,-4.5,4.5,4.2949188351631165,106,122,-16,0,0,1,0,1,0,20.294918835163116
2025-01-31-BOS-NOP,2025-01-31,BOS,NOP,12.0,-12.0,-12.13135738670826,116,118,-2,1,0,0,0,0,1,10.13135738670826
2025-01-31-MIL-SAS,2025-01-31,MIL,SAS,2.5,-2.5,-1.9219485521316528,144,118,26,1,1,1,1,0,0,27.921948552131653
2025-01-31-PHX-GSW,2025-01-31,PHX,GSW,3.0,-3.0,-2.276019513607025,105,130,-25,0,1,0,0,0,1,22.723980486392975
2025-02-01-ATL-IND,2025-02-01,ATL,IND,-9.5,9.5,9.743985652923584,132,127,5,0,1,0,1,1,1,4.743985652923584
2025-02-01-ORL-UTA,2025-02-01,ORL,UTA,4.0,-4.0,-3.3445960879325867,113,99,14,1,1,1,1,0,0,17.344596087932587
2025-02-01-DEN-CHA,2025-02-01,DEN,CHA,12.5,-12.5,-12.374038487672806,104,107,-3,1,1,1,0,0,1,9.374038487672806
2025-02-01-BKN-HOU,2025-02-01,BKN,HOU,-13.0,13.0,12.751770839095116,98,110,-12,0,0,1,0,1,0,24.751770839095116
2025-02-01-WAS-MIN,2025-02-01,WAS,MIN,-12.0,12.0,13.362421035766602,103,105,-2,0,1,0,0,1,0,15.362421035766602
2025-02-01-SAC-OKC,2025-02-01,SAC,OKC,-7.0,7.0,7.087087832391262,144,110,34,1,1,1,1,1,1,26.912912167608738
2025-02-01-LAL-NYK,2025-02-01,LAL,NYK,-11.0,11.0,10.538737952709198,112,128,-16,0,0,1,0,1,0,26.538737952709198
2025-02-01-MIA-SAS,2025-02-01,MIA,SAS,3.0,-3.0,-3.052928231656552,103,105,-2,1,0,0,0,0,1,1.0529282316565518
2025-02-01-PHX-POR,2025-02-01,PHX,POR,4.5,-4.5,-4.126522213220596,127,108,19,1,1,1,1,0,0,23.126522213220596
2025-02-02-CHI-DET,2025-02-02,CHI,DET,-6.0,6.0,5.597283601760864,127,119,8,1,0,0,1,1,1,2.4027163982391357
2025-02-02-DAL-CLE,2025-02-02,DAL,CLE,-15.5,15.5,19.02380895614624,144,101,43,1,1,1,1,1,1,23.97619104385376
2025-02-02-LAC-TOR,2025-02-02,LAC,TOR,5.0,-5.0,-4.856808632612228,115,108,7,1,1,1,1,0,0,11.856808632612228
2025-02-02-BOS-PHI,2025-02-02,BOS,PHI,12.5,-12.5,-13.09100741147995,110,118,-8,1,0,0,0,0,1,5.09100741147995
2025-02-02-MEM-MIL,2025-02-02,MEM,MIL,-4.0,4.0,5.220869183540344,119,132,-13,0,1,0,0,1,0,18.220869183540344
2025-02-03-WAS-CHA,2025-02-03,WAS,CHA,-4.5,4.5,4.133771330118179,114,124,-10,0,0,1,0,1,0,14.13377133011818
2025-02-03-ATL-DET,2025-02-03,ATL,DET,-4.5,4.5,4.101427048444748,130,132,-2,0,0,1,0,1,0,6.101427048444748
2025-02-03-HOU-NYK,2025-02-03,HOU,NYK,-7.0,7.0,6.7047664523124695,124,118,6,0,0,1,1,1,1,0.7047664523124695
2025-02-03-SAS-MEM,2025-02-03,SAS,MEM,-3.5,3.5,3.506055948324501,128,109,19,1,1,1,1,1,1,15.493944051675498
2025-02-03-SAC-MIN,2025-02-03,SAC,MIN,-5.0,5.0,6.9638776779174805,114,116,-2,0,1,0,0,1,0,8.96387767791748
2025-02-03-MIL-OKC,2025-02-03,MIL,OKC,-17.5,17.5,18.019311785697937,125,96,29,1,1,1,1,1,1,10.980688214302063
2025-02-03-NOP-DEN,2025-02-03,NOP,DEN,-9.0,9.0,8.542345553636551,125,113,12,1,0,0,1,1,1,3.457654446363449
2025-02-03-IND-UTA,2025-02-03,IND,UTA,6.5,-6.5,-5.862774670124054,111,112,-1,1,1,1,0,0,1,4.862774670124054
2025-02-03-ORL-GSW,2025-02-03,ORL,GSW,-3.5,3.5,3.9494276642799377,104,99,5,1,1,1,1,1,1,1.0505723357200623
2025-02-03-PHX-POR,2025-02-03,PHX,POR,5.0,-5.0,-4.592493087053299,121,119,2,1,1,1,1,0,0,6.592493087053299
2025-02-04-BOS-CLE,2025-02-04,BOS,CLE,-1.5,1.5,2.824459314346313,105,112,-7,0,1,0,0,1,0,9.824459314346313
2025-02-04-HOU-BKN,2025-02-04,HOU,BKN,9.0,-9.0,-8.981351427733898,99,97,2,1,1,1,1,0,0,10.981351427733898
2025-02-04-DAL-PHI,2025-02-04,DAL,PHI,-4.0,4.0,2.9163302183151245,118,116,2,0,0,1,1,1,1,0.9163302183151245
2025-02-04-NYK-TOR,2025-02-04,NYK,TOR,5.5,-5.5,-4.657897174358368,115,121,-6,0,1,0,0,0,1,1.342102825641632
2025-02-04-MIA-CHI,2025-02-04,MIA,CHI,4.0,-4.0,-4.083693757653236,133,124,9,1,0,0,1,0,0,13.083693757653236
2025-02-04-LAL-LAC,2025-02-04,LAL,LAC,-8.5,8.5,8.266358450055122,97,122,-25,0,0,1,0,1,0,33.26635845005512
