player_name,date,season,opponent,home_away,win_loss,team_score,opponent_score,minutes,prop_line,assists,over_under_result,points,rebounds,threes_scored,steals,blocks,fgm,fga,fg_pct,ftm,fta,ft_pct,threes_made,threes_attempted,three_pct,spread_team,spread_value,SYSTEM NAME,LIFETIME NET UNITS,RECORD,FOLLOW,DATE,PLAYER,LINE,RESULT
DeAndre Jordan,2/6,24-25,ORL,Home,L,112.0,90.0,12.0,,1.0,,8.0,7.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,2/5,24-25,NOR,Home,L,144.0,119.0,10.0,,2.0,,2.0,4.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,-11.0,,,,,,,,
DeAndre Jordan,2/3,24-25,NOR,Home,L,125.0,113.0,11.0,,0.0,,4.0,3.0,0.0,0.0,1.0,2.0,3.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,-9.5,,,,,,,,
DeAndre Jordan,1/29,24-25,NYK,Away,L,122.0,112.0,8.0,,1.0,,2.0,3.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,1/25,24-25,MIN,Away,L,133.0,104.0,5.0,0.5,0.0,U,4.0,6.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,1/23,24-25,SAC,Home,L,132.0,123.0,10.0,,0.0,,2.0,5.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,1/21,24-25,PHI,Home,L,144.0,109.0,13.0,,1.0,,4.0,6.0,0.0,0.0,1.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,1/19,24-25,ORL,Away,L,113.0,100.0,15.0,,0.0,,4.0,7.0,0.0,0.0,0.0,2.0,6.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,1/17,24-25,MIA,Away,L,133.0,113.0,14.0,,1.0,,6.0,2.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,1/15,24-25,HOU,Home,L,128.0,108.0,23.0,1.5,0.0,U,0.0,8.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,1/14,24-25,DAL,Away,L,118.0,99.0,15.0,0.5,2.0,O,8.0,6.0,0.0,0.0,1.0,3.0,4.0,75.0,2.0,4.0,50.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,1/12,24-25,DAL,Away,L,112.0,101.0,9.0,,0.0,,6.0,5.0,0.0,0.0,1.0,3.0,3.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,1/10,24-25,BKN,Home,L,124.0,105.0,9.0,,0.0,,2.0,4.0,0.0,1.0,0.0,1.0,3.0,33.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,1/8,24-25,LAC,Home,L,126.0,103.0,23.0,1.5,2.0,O,12.0,9.0,0.0,2.0,0.0,5.0,6.0,83.0,2.0,3.0,67.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,1/7,24-25,BOS,Home,L,118.0,106.0,19.0,,1.0,,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,1/4,24-25,SAS,Away,L,122.0,111.0,9.0,,0.0,,3.0,6.0,0.0,0.0,0.0,1.0,4.0,25.0,1.0,2.0,50.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,1/3,24-25,SAS,Home,L,113.0,110.0,4.0,0.5,0.0,U,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,1/1,24-25,ATL,Home,L,139.0,120.0,15.0,0.5,3.0,O,8.0,7.0,0.0,1.0,1.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,12/30,24-25,UTH,Away,L,132.0,121.0,9.0,0.5,1.0,O,2.0,1.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,12/28,24-25,DET,Home,L,134.0,121.0,10.0,,0.0,,6.0,3.0,0.0,0.0,1.0,2.0,2.0,100.0,2.0,4.0,50.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,12/27,24-25,CLE,Home,L,149.0,135.0,10.0,0.5,1.0,O,4.0,7.0,0.0,0.0,2.0,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,12/25,24-25,PHO,Away,L,110.0,100.0,10.0,0.5,0.0,U,4.0,2.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,12/23,24-25,PHO,Home,L,117.0,90.0,14.0,,1.0,,4.0,5.0,0.0,1.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,12/22,24-25,NOR,Away,L,132.0,129.0,10.0,,0.0,,4.0,4.0,0.0,0.0,0.0,2.0,3.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR,8.5,,,,,,,,
DeAndre Jordan,12/19,24-25,POR,Away,L,126.0,124.0,11.0,,0.0,,2.0,7.0,0.0,0.0,1.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,12/16,24-25,SAC,Away,L,130.0,129.0,9.0,,3.0,,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,12/13,24-25,LAC,Home,L,120.0,98.0,14.0,,2.0,,4.0,9.0,0.0,1.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,12/8,24-25,ATL,Away,L,141.0,111.0,10.0,,2.0,,4.0,4.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,12/7,24-25,WAS,Away,L,122.0,113.0,9.0,,2.0,,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,25.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,11/27,24-25,UTH,Away,L,122.0,103.0,12.0,,0.0,,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,11/25,24-25,NYK,Home,L,145.0,118.0,13.0,,1.0,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,11/23,24-25,LAL,Away,L,127.0,102.0,4.0,,1.0,,2.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,11/22,24-25,DAL,Home,L,123.0,120.0,4.0,,0.0,,3.0,1.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,11/19,24-25,MEM,Away,L,122.0,110.0,7.0,,0.0,,4.0,2.0,0.0,1.0,0.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,11/17,24-25,MEM,Away,L,105.0,90.0,14.0,,0.0,,4.0,2.0,0.0,0.0,0.0,2.0,3.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,11/4,24-25,TOR,Home,L,121.0,119.0,6.0,,1.0,,2.0,4.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
DeAndre Jordan,11/2,24-25,UTH,Home,L,129.0,103.0,14.0,,1.0,,6.0,9.0,0.0,0.0,0.0,3.0,7.0,43.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Collin Gillespie,11/18,25-26,POR,Away,W,127.0,110.0,28.0,4.5,6.0,O,19.0,3.0,4.0,1.0,0.0,6.0,11.0,55.0,3.0,3.0,100.0,4.0,9.0,44.0,PHO,4.5,,,,,,,,
Collin Gillespie,11/16,25-26,ATL,Home,L,124.0,122.0,31.0,4.5,7.0,O,15.0,8.0,1.0,2.0,0.0,5.0,13.0,38.0,4.0,4.0,100.0,1.0,3.0,33.0,ATL,-1.5,,,,,,,,
Collin Gillespie,11/13,25-26,IND,Home,W,133.0,98.0,23.0,4.5,1.0,U,10.0,4.0,2.0,0.0,0.0,3.0,7.0,43.0,2.0,2.0,100.0,2.0,4.0,50.0,PHO,-4.5,,,,,,,,
Collin Gillespie,11/12,25-26,DAL,Away,W,123.0,114.0,19.0,4.5,5.0,O,4.0,6.0,1.0,0.0,0.0,1.0,5.0,20.0,1.0,2.0,50.0,1.0,4.0,25.0,PHO,-1.5,,,,,,,,
Collin Gillespie,11/10,25-26,NOR,Home,W,121.0,98.0,13.0,4.5,5.0,O,6.0,1.0,2.0,1.0,0.0,2.0,5.0,40.0,0.0,0.0,0.0,2.0,4.0,50.0,PHO,-8.5,,,,,,,,
Collin Gillespie,11/8,25-26,LAC,Away,W,114.0,103.0,26.0,3.5,4.0,O,13.0,6.0,4.0,0.0,0.0,4.0,13.0,31.0,1.0,2.0,50.0,4.0,10.0,40.0,PHO,4.5,,,,,,,,
Collin Gillespie,11/6,25-26,LAC,Home,W,115.0,102.0,25.0,3.5,7.0,O,1.0,5.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,2.0,50.0,0.0,5.0,0.0,PHO,-1.5,,,,,,,,
Collin Gillespie,11/4,25-26,GSW,Away,L,118.0,107.0,21.0,4.5,4.0,U,8.0,5.0,2.0,1.0,0.0,3.0,8.0,38.0,0.0,0.0,0.0,2.0,4.0,50.0,GSW,-10.5,,,,,,,,
Collin Gillespie,11/2,25-26,SAS,Home,W,130.0,118.0,21.0,4.5,4.0,U,15.0,2.0,3.0,1.0,1.0,5.0,10.0,50.0,2.0,2.0,100.0,3.0,7.0,43.0,PHO,5.0,,,,,,,,
Collin Gillespie,10/31,25-26,UTH,Home,W,118.0,96.0,27.0,5.5,6.0,O,12.0,3.0,4.0,1.0,1.0,4.0,8.0,50.0,0.0,0.0,0.0,4.0,7.0,57.0,PHO,-4.5,,,,,,,,
Collin Gillespie,10/29,25-26,MEM,Home,L,114.0,113.0,30.0,5.5,5.0,U,14.0,6.0,3.0,2.0,1.0,5.0,10.0,50.0,1.0,2.0,50.0,3.0,7.0,43.0,PHO,1.5,,,,,,,,
Collin Gillespie,10/27,25-26,UTH,Away,L,138.0,134.0,31.0,4.5,13.0,O,15.0,3.0,4.0,3.0,1.0,5.0,13.0,38.0,1.0,1.0,100.0,4.0,12.0,33.0,UTH,1.5,,,,,,,,
Collin Gillespie,10/25,25-26,DEN,Away,L,133.0,111.0,14.0,3.5,1.0,U,6.0,2.0,2.0,0.0,0.0,2.0,4.0,50.0,0.0,0.0,0.0,2.0,4.0,50.0,DEN,-13.0,,,,,,,,
Collin Gillespie,10/24,25-26,LAC,Away,L,129.0,102.0,28.0,3.5,5.0,O,13.0,5.0,3.0,1.0,1.0,5.0,12.0,42.0,0.0,0.0,0.0,3.0,8.0,38.0,LAC,-10.0,,,,,,,,
Collin Gillespie,10/22,25-26,SAC,Home,W,120.0,116.0,22.0,,4.0,,7.0,2.0,1.0,1.0,1.0,3.0,9.0,33.0,0.0,0.0,0.0,1.0,4.0,25.0,PHO,-3.5,,,,,,,,
Collin Gillespie,4/13,24-25,SAC,Away,L,109.0,98.0,28.0,4.5,3.0,U,12.0,3.0,3.0,2.0,0.0,4.0,7.0,57.0,1.0,2.0,50.0,3.0,6.0,50.0,PHO,14.0,,,,,,,,
Collin Gillespie,4/11,24-25,SAS,Home,W,117.0,98.0,21.0,4.5,2.0,U,13.0,7.0,3.0,1.0,1.0,4.0,13.0,31.0,2.0,2.0,100.0,3.0,9.0,33.0,PHO,-5.5,,,,,,,,
Collin Gillespie,4/9,24-25,OKC,Home,L,125.0,112.0,23.0,3.5,4.0,O,17.0,6.0,3.0,2.0,0.0,6.0,9.0,67.0,2.0,2.0,100.0,3.0,6.0,50.0,OKC,-7.5,,,,,,,,
Collin Gillespie,4/8,24-25,GSW,Home,L,133.0,95.0,24.0,,4.0,,6.0,3.0,2.0,3.0,0.0,2.0,9.0,22.0,0.0,0.0,0.0,2.0,5.0,40.0,GSW,-10.0,,,,,,,,
Collin Gillespie,4/6,24-25,NYK,Away,L,112.0,98.0,18.0,,4.0,,0.0,4.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,NYK,-9.5,,,,,,,,
Collin Gillespie,4/4,24-25,BOS,Away,L,123.0,103.0,12.0,3.5,0.0,U,8.0,2.0,2.0,0.0,0.0,3.0,6.0,50.0,0.0,0.0,0.0,2.0,4.0,50.0,BOS,-15.0,,,,,,,,
Collin Gillespie,4/1,24-25,MIL,Away,L,133.0,123.0,35.0,4.0,4.0,,18.0,2.0,4.0,2.0,0.0,6.0,12.0,50.0,2.0,3.0,67.0,4.0,8.0,50.0,MIL,-6.5,,,,,,,,
Collin Gillespie,3/30,24-25,HOU,Home,L,148.0,109.0,22.0,3.5,4.0,O,3.0,4.0,1.0,1.0,1.0,1.0,9.0,11.0,0.0,0.0,0.0,1.0,4.0,25.0,HOU,-2.5,,,,,,,,
Collin Gillespie,3/28,24-25,MIN,Away,L,124.0,109.0,26.0,,10.0,,22.0,5.0,4.0,1.0,0.0,9.0,11.0,82.0,0.0,0.0,0.0,4.0,5.0,80.0,MIN,-7.5,,,,,,,,
Collin Gillespie,3/26,24-25,BOS,Home,L,132.0,102.0,15.0,3.5,0.0,U,5.0,1.0,1.0,0.0,0.0,2.0,5.0,40.0,0.0,0.0,0.0,1.0,3.0,33.0,BOS,-4.5,,,,,,,,
Collin Gillespie,3/24,24-25,MIL,Home,W,108.0,106.0,21.0,3.5,3.0,U,6.0,5.0,2.0,0.0,0.0,2.0,6.0,33.0,0.0,0.0,0.0,2.0,5.0,40.0,MIL,3.0,,,,,,,,
Collin Gillespie,3/21,24-25,CLE,Home,W,123.0,112.0,23.0,,4.0,,13.0,2.0,3.0,1.0,0.0,5.0,6.0,83.0,0.0,0.0,0.0,3.0,3.0,100.0,PHO,8.5,,,,,,,,
Collin Gillespie,3/19,24-25,CHI,Home,W,127.0,121.0,25.0,,7.0,,4.0,5.0,0.0,1.0,0.0,1.0,6.0,17.0,2.0,2.0,100.0,0.0,3.0,0.0,PUSH,-6.0,,,,,,,,
Collin Gillespie,3/17,24-25,TOR,Home,W,129.0,89.0,16.0,,2.0,,3.0,2.0,1.0,0.0,1.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,3.0,33.0,PHO,-8.5,,,,,,,,
Collin Gillespie,3/16,24-25,LAL,Away,L,107.0,96.0,23.0,,3.0,,3.0,7.0,1.0,0.0,0.0,1.0,7.0,14.0,0.0,0.0,0.0,1.0,6.0,17.0,LAL,-2.5,,,,,,,,
Collin Gillespie,3/14,24-25,SAC,Home,W,122.0,106.0,11.0,,2.0,,5.0,1.0,1.0,1.0,0.0,1.0,3.0,33.0,2.0,2.0,100.0,1.0,1.0,100.0,PHO,-3.0,,,,,,,,
Collin Gillespie,3/12,24-25,HOU,Away,L,111.0,104.0,5.0,,2.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,HOU,-4.5,,,,,,,,
Collin Gillespie,3/10,24-25,MEM,Away,L,120.0,118.0,12.0,,5.0,,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,PHO,3.5,,,,,,,,
Collin Gillespie,3/9,24-25,DAL,Away,W,125.0,116.0,2.0,,0.0,,3.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,100.0,PHO,-6.5,,,,,,,,
Collin Gillespie,3/7,24-25,DEN,Away,L,149.0,141.0,4.0,,0.0,,3.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,PHO,9.0,,,,,,,,
Collin Gillespie,3/4,24-25,LAC,Home,W,119.0,117.0,14.0,,3.0,,10.0,2.0,2.0,0.0,0.0,4.0,6.0,67.0,0.0,0.0,0.0,2.0,3.0,67.0,PHO,2.5,,,,,,,,
Collin Gillespie,3/2,24-25,MIN,Home,L,116.0,98.0,1.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MIN,-1.5,,,,,,,,
Collin Gillespie,2/28,24-25,NOR,Home,W,125.0,108.0,18.0,,4.0,,9.0,2.0,1.0,1.0,0.0,4.0,5.0,80.0,0.0,0.0,0.0,1.0,2.0,50.0,PHO,-9.0,,,,,,,,
Collin Gillespie,2/27,24-25,NOR,Home,L,124.0,116.0,4.0,,1.0,,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,NOR,6.5,,,,,,,,
Collin Gillespie,2/23,24-25,TOR,Away,L,127.0,109.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,2.5,,,,,,,,
Collin Gillespie,2/12,24-25,HOU,Away,L,119.0,111.0,14.0,,3.0,,9.0,1.0,1.0,0.0,1.0,4.0,8.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,PHO,9.5,,,,,,,,
Collin Gillespie,2/8,24-25,DEN,Home,L,122.0,105.0,5.0,,1.0,,5.0,1.0,1.0,2.0,0.0,2.0,3.0,67.0,0.0,0.0,0.0,1.0,2.0,50.0,DEN,-6.5,,,,,,,,
Collin Gillespie,2/5,24-25,OKC,Away,L,140.0,109.0,8.0,,2.0,,6.0,1.0,0.0,0.0,0.0,1.0,2.0,50.0,4.0,5.0,80.0,0.0,1.0,0.0,OKC,-13.0,,,,,,,,
Collin Gillespie,2/1,24-25,POR,Away,L,127.0,108.0,4.0,,1.0,,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POR,4.0,,,,,,,,
Collin Gillespie,1/31,24-25,GSW,Away,W,130.0,105.0,4.0,,0.0,,2.0,1.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,PHO,-2.5,,,,,,,,
Collin Gillespie,1/22,24-25,BKN,Away,W,108.0,84.0,2.0,,0.0,,2.0,1.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,PHO,-12.5,,,,,,,,
Collin Gillespie,10/26,24-25,DAL,Home,W,114.0,102.0,3.0,,0.0,,3.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,100.0,PHO,4.0,,,,,,,,
Jay Huff,11/17,25-26,DET,Away,L,127.0,112.0,8.0,,0.0,,5.0,0.0,1.0,0.0,1.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,3.0,33.0,DET,-8.5,,,,,,,,
Jay Huff,11/15,25-26,TOR,Home,L,129.0,111.0,15.0,0.5,0.0,U,8.0,3.0,2.0,0.0,1.0,3.0,9.0,33.0,0.0,0.0,0.0,2.0,5.0,40.0,TOR,-6.5,,,,,,,,
Jay Huff,11/13,25-26,PHO,Away,L,133.0,98.0,14.0,,1.0,,3.0,0.0,0.0,0.0,2.0,1.0,2.0,50.0,1.0,1.0,100.0,0.0,1.0,0.0,PHO,-4.5,,,,,,,,
Jay Huff,11/11,25-26,UTH,Away,L,152.0,128.0,11.0,0.5,0.0,U,3.0,3.0,1.0,0.0,2.0,1.0,5.0,20.0,0.0,2.0,0.0,1.0,5.0,20.0,UTH,2.5,,,,,,,,
Jay Huff,11/9,25-26,GSW,Away,L,114.0,83.0,21.0,1.5,2.0,O,12.0,11.0,2.0,0.0,3.0,5.0,11.0,45.0,0.0,2.0,0.0,2.0,6.0,33.0,GSW,-12.5,,,,,,,,
Jay Huff,11/8,25-26,DEN,Away,L,117.0,100.0,15.0,,1.0,,4.0,6.0,0.0,0.0,4.0,1.0,5.0,20.0,2.0,2.0,100.0,0.0,3.0,0.0,DEN,-11.5,,,,,,,,
Jay Huff,11/5,25-26,BKN,Home,L,112.0,103.0,17.0,,0.0,,16.0,2.0,4.0,0.0,2.0,5.0,10.0,50.0,2.0,2.0,100.0,4.0,9.0,44.0,BKN,6.5,,,,,,,,
Jay Huff,11/3,25-26,MIL,Home,L,117.0,115.0,13.0,,2.0,,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,IND,5.5,,,,,,,,
Jay Huff,11/1,25-26,GSW,Home,W,114.0,109.0,3.0,1.5,0.0,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,9.5,,,,,,,,
Jay Huff,10/31,25-26,ATL,Home,L,128.0,108.0,21.0,1.5,2.0,O,8.0,5.0,0.0,0.0,2.0,2.0,8.0,25.0,4.0,4.0,100.0,0.0,4.0,0.0,ATL,-2.5,,,,,,,,
Jay Huff,10/29,25-26,DAL,Away,L,107.0,105.0,21.0,,2.0,,5.0,2.0,1.0,0.0,4.0,2.0,6.0,33.0,0.0,0.0,0.0,1.0,5.0,20.0,IND,6.0,,,,,,,,
Jay Huff,10/26,25-26,MIN,Away,L,114.0,110.0,15.0,,0.0,,5.0,0.0,1.0,0.0,0.0,2.0,5.0,40.0,0.0,0.0,0.0,1.0,4.0,25.0,IND,11.5,,,,,,,,
Jay Huff,10/25,25-26,MEM,Away,L,128.0,103.0,9.0,,0.0,,2.0,2.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,MEM,-2.0,,,,,,,,
Jay Huff,10/23,25-26,OKC,Home,L,141.0,135.0,11.0,1.5,0.0,U,5.0,3.0,1.0,0.0,2.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,IND,7.5,,,,,,,,
Jay Huff,4/26,24-25,OKC,Home,L,117.0,115.0,5.0,,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Jay Huff,4/20,24-25,OKC,Away,L,131.0,80.0,12.0,,0.0,,8.0,2.0,0.0,0.0,2.0,2.0,4.0,50.0,4.0,4.0,100.0,0.0,1.0,0.0,,,,,,,,,,
Jay Huff,4/13,24-25,DAL,Home,L,132.0,97.0,27.0,,2.0,,22.0,6.0,2.0,2.0,6.0,9.0,12.0,75.0,2.0,2.0,100.0,2.0,4.0,50.0,,,,,,,,,,
Jay Huff,4/10,24-25,MIN,Home,L,141.0,125.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
Jay Huff,4/8,24-25,CHA,Away,L,124.0,100.0,6.0,,0.0,,3.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,,,,,,,,,,
Jay Huff,4/5,24-25,DET,Away,L,109.0,103.0,6.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,
Jay Huff,3/31,24-25,BOS,Home,L,117.0,103.0,2.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
Jay Huff,3/29,24-25,LAL,Home,L,134.0,127.0,4.0,0.5,0.0,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Jay Huff,3/27,24-25,OKC,Away,L,125.0,104.0,17.0,0.5,1.0,O,8.0,2.0,2.0,0.0,1.0,3.0,5.0,60.0,0.0,0.0,0.0,2.0,3.0,67.0,,,,,,,,,,
Jay Huff,3/25,24-25,UTH,Away,L,140.0,103.0,17.0,0.5,0.0,U,15.0,6.0,1.0,0.0,1.0,6.0,13.0,46.0,2.0,2.0,100.0,1.0,6.0,17.0,,,,,,,,,,
Jay Huff,3/21,24-25,LAC,Away,L,128.0,108.0,13.0,,0.0,,13.0,1.0,3.0,0.0,0.0,5.0,7.0,71.0,0.0,0.0,0.0,3.0,5.0,60.0,,,,,,,,,,
Jay Huff,3/19,24-25,POR,Away,L,115.0,99.0,13.0,,2.0,,8.0,3.0,1.0,1.0,2.0,2.0,4.0,50.0,3.0,4.0,75.0,1.0,3.0,33.0,,,,,,,,,,
Jay Huff,3/17,24-25,SAC,Away,L,132.0,122.0,3.0,,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
Jay Huff,3/14,24-25,CLE,Home,L,133.0,124.0,3.0,,0.0,,2.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Jay Huff,3/12,24-25,UTH,Home,L,122.0,115.0,9.0,,1.0,,5.0,4.0,1.0,0.0,1.0,2.0,6.0,33.0,0.0,0.0,0.0,1.0,4.0,25.0,,,,,,,,,,
Jay Huff,3/10,24-25,PHO,Home,L,120.0,118.0,24.0,,0.0,,14.0,3.0,4.0,0.0,2.0,5.0,11.0,45.0,0.0,0.0,0.0,4.0,8.0,50.0,,,,,,,,,,
Jay Huff,3/9,24-25,NOR,Away,L,107.0,104.0,14.0,,2.0,,8.0,4.0,2.0,1.0,1.0,3.0,7.0,43.0,0.0,0.0,0.0,2.0,6.0,33.0,,,,,,,,,,
Jay Huff,3/5,24-25,OKC,Home,L,120.0,103.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Jay Huff,3/1,24-25,SAS,Home,L,130.0,128.0,3.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Jay Huff,2/20,24-25,IND,Away,W,127.0,113.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,1.5,,,,,,,,
Jay Huff,2/12,24-25,LAC,Away,L,128.0,114.0,4.0,,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
Jay Huff,2/5,24-25,TOR,Away,L,138.0,107.0,3.0,,0.0,,3.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,100.0,,,,,,,,,,
