game_id,date,game_time,away_team,home_team,market_spread_home,baseline_margin,pred_margin_mu,actual_home,actual_away,actual_margin,game_index,actual_home_covers,pred_home_covers,ats_correct,actual_home_wins,pred_home_wins,ml_correct,spread_abs,home_favored,away_favored,pick_side,pick_team,pick_is_favorite,pick_is_underdog,pick_location_bucket,spread_bucket,abs_error
2025-11-02-CHI-NYK,2025-11-02,,CHI,NYK,-7.5,7.5,7.812659829854965,128,116,12,87,1,1,1,1,1,1,7.5,True,False,home,NYK,True,False,home_favorite,6-10,4.187340170145035
2025-11-02-MEM-TOR,2025-11-02,,MEM,TOR,-4.5,4.5,4.382396385073662,117,104,13,88,1,0,0,1,1,1,4.5,True,False,away,MEM,False,True,road_underdog,3-6,8.617603614926338
2025-11-02-MIA-LAL,2025-11-02,,MIA,LAL,-5.0,5.0,5.159549087285996,130,120,10,89,1,1,1,1,1,1,5.0,True,False,home,LAL,True,False,home_favorite,3-6,4.840450912714004
2025-11-02-NOP-OKC,2025-11-02,,NOP,OKC,-13.0,13.0,13.104722142219543,137,106,31,90,1,1,1,1,1,1,13.0,True,False,home,OKC,True,False,home_favorite,10+,17.895277857780457
2025-11-02-PHI-BKN,2025-11-02,,PHI,BKN,4.5,-4.5,-4.446065291762352,105,129,-24,91,0,1,0,0,0,1,4.5,False,True,home,BKN,False,True,home_underdog,3-6,19.553934708237648
2025-11-02-SAS-PHX,2025-11-02,,SAS,PHX,5.0,-5.0,-4.718150317668915,130,118,12,92,1,1,1,1,0,0,5.0,False,True,home,PHX,False,True,home_underdog,3-6,16.718150317668915
2025-11-02-UTA-CHA,2025-11-02,,UTA,CHA,1.5,-1.5,-1.3411452919244766,126,103,23,93,1,1,1,1,0,0,1.5,False,True,home,CHA,False,True,home_underdog,0-3,24.341145291924477
2025-11-03-DAL-HOU,2025-11-03,,DAL,HOU,-12.5,12.5,12.367530599236488,110,102,8,94,0,0,1,1,1,1,12.5,True,False,away,DAL,False,True,road_underdog,10+,4.367530599236488
2025-11-03-DET-MEM,2025-11-03,,DET,MEM,4.5,-4.5,-4.34454445540905,106,114,-8,95,0,1,0,0,0,1,4.5,False,True,home,MEM,False,True,home_underdog,3-6,3.65545554459095
2025-11-03-LAL-POR,2025-11-03,,LAL,POR,-9.0,9.0,9.141885310411451,115,123,-8,96,0,1,0,0,1,0,9.0,True,False,home,POR,True,False,home_favorite,6-10,17.141885310411453
2025-11-03-MIA-LAC,2025-11-03,,MIA,LAC,-8.0,8.0,8.121032185852528,119,120,-1,97,0,1,0,0,1,0,8.0,True,False,home,LAC,True,False,home_favorite,6-10,9.121032185852528
2025-11-03-MIL-IND,2025-11-03,,MIL,IND,6.5,-6.5,-6.495024308562279,115,117,-2,98,1,1,1,0,0,1,6.5,False,True,home,IND,False,True,home_underdog,6-10,4.495024308562279
2025-11-03-MIN-BKN,2025-11-03,,MIN,BKN,9.5,-9.5,-9.738166958093643,109,125,-16,99,0,0,1,0,0,1,9.5,False,True,away,MIN,True,False,road_favorite,6-10,6.261833041906357
2025-11-03-SAC-DEN,2025-11-03,,SAC,DEN,-11.5,11.5,11.6435749232769,130,124,6,100,0,1,0,1,1,1,11.5,True,False,home,DEN,True,False,home_favorite,10+,5.6435749232768995
2025-11-03-UTA-BOS,2025-11-03,,UTA,BOS,-10.5,10.5,11.4289528131485,103,105,-2,101,0,1,0,0,1,0,10.5,True,False,home,BOS,True,False,home_favorite,10+,13.4289528131485
2025-11-03-WAS-NYK,2025-11-03,,WAS,NYK,-13.0,13.0,12.929238550364971,119,102,17,102,1,0,0,1,1,1,13.0,True,False,away,WAS,False,True,road_underdog,10+,4.070761449635029
2025-11-04-CHA-NOP,2025-11-04,,CHA,NOP,-3.0,3.0,3.0150311551988125,116,112,4,103,1,1,1,1,1,1,3.0,True,False,home,NOP,True,False,home_favorite,3-6,0.9849688448011875
2025-11-04-MIL-TOR,2025-11-04,,MIL,TOR,-2.5,2.5,2.5454175621271133,128,100,28,104,1,1,1,1,1,1,2.5,True,False,home,TOR,True,False,home_favorite,0-3,25.454582437872887
2025-11-04-OKC-LAC,2025-11-04,,OKC,LAC,8.5,-8.5,-8.335105150938034,107,126,-19,105,0,1,0,0,0,1,8.5,False,True,home,LAC,False,True,home_underdog,6-10,10.664894849061966
2025-11-04-ORL-ATL,2025-11-04,,ORL,ATL,3.5,-3.5,-3.4941291576251388,127,112,15,106,1,1,1,1,0,0,3.5,False,True,home,ATL,False,True,home_underdog,3-6,18.49412915762514
2025-11-04-PHI-CHI,2025-11-04,,PHI,CHI,-2.0,2.0,2.0400734171271324,113,111,2,107,0,1,0,1,1,1,2.0,True,False,home,CHI,True,False,home_favorite,0-3,0.040073417127132416
2025-11-04-PHX-GSW,2025-11-04,,PHX,GSW,-10.5,10.5,10.71951499581337,118,107,11,108,1,1,1,1,1,1,10.5,True,False,home,GSW,True,False,home_favorite,10+,0.28048500418663025
2025-11-05-BKN-IND,2025-11-05,,BKN,IND,-6.5,6.5,7.112827956676483,103,112,-9,109,0,1,0,0,1,0,6.5,True,False,home,IND,True,False,home_favorite,6-10,16.112827956676483
2025-11-05-GSW-SAC,2025-11-05,,GSW,SAC,-2.5,2.5,2.584789335727692,121,116,5,110,1,1,1,1,1,1,2.5,True,False,home,SAC,True,False,home_favorite,0-3,2.415210664272308
2025-11-05-HOU-MEM,2025-11-05,,HOU,MEM,7.5,-7.5,-7.302639201283455,109,124,-15,111,0,1,0,0,0,1,7.5,False,True,home,MEM,False,True,home_underdog,6-10,7.697360798716545
2025-11-05-MIA-DEN,2025-11-05,,MIA,DEN,-9.5,9.5,9.774996519088743,122,112,10,112,1,1,1,1,1,1,9.5,True,False,home,DEN,True,False,home_favorite,6-10,0.22500348091125666
2025-11-05-MIN-NYK,2025-11-05,,MIN,NYK,-3.5,3.5,3.605216883122921,137,114,23,113,1,1,1,1,1,1,3.5,True,False,home,NYK,True,False,home_favorite,3-6,19.39478311687708
2025-11-05-NOP-DAL,2025-11-05,,NOP,DAL,-8.5,8.5,8.72416228055954,99,101,-2,114,0,1,0,0,1,0,8.5,True,False,home,DAL,True,False,home_favorite,6-10,10.72416228055954
2025-11-05-OKC-POR,2025-11-05,,OKC,POR,3.5,-3.5,-3.2198724150657654,121,119,2,115,1,1,1,1,0,0,3.5,False,True,home,POR,False,True,home_underdog,3-6,5.219872415065765
2025-11-05-PHI-CLE,2025-11-05,,PHI,CLE,-11.5,11.5,11.760970026254654,132,121,11,116,0,1,0,1,1,1,11.5,True,False,home,CLE,True,False,home_favorite,10+,0.7609700262546539
2025-11-05-SAS-LAL,2025-11-05,,SAS,LAL,-1.0,1.0,1.148233383893967,118,116,2,117,1,1,1,1,1,1,1.0,True,False,home,LAL,True,False,home_favorite,0-3,0.8517666161060331
2025-11-05-UTA-DET,2025-11-05,,UTA,DET,-9.5,9.5,9.689000129699709,114,103,11,118,1,1,1,1,1,1,9.5,True,False,home,DET,True,False,home_favorite,6-10,1.3109998703002912
2025-11-05-WAS-BOS,2025-11-05,,WAS,BOS,-12.5,12.5,13.15592336654663,136,107,29,119,1,1,1,1,1,1,12.5,True,False,home,BOS,True,False,home_favorite,10+,15.84407663345337
2025-11-06-LAC-PHX,2025-11-06,,LAC,PHX,-3.0,3.0,3.1245179772377014,115,102,13,120,1,1,1,1,1,1,3.0,True,False,home,PHX,True,False,home_favorite,3-6,9.875482022762299
2025-11-07-BOS-ORL,2025-11-07,,BOS,ORL,-3.5,3.5,3.816242069005966,123,110,13,121,1,1,1,1,1,1,3.5,True,False,home,ORL,True,False,home_favorite,3-6,9.183757930994034
2025-11-07-CHA-MIA,2025-11-07,,CHA,MIA,-7.0,7.0,6.9926877287216485,126,108,18,122,1,0,0,1,1,1,7.0,True,False,away,CHA,False,True,road_underdog,6-10,11.007312271278352
2025-11-07-CHI-MIL,2025-11-07,,CHI,MIL,-4.5,4.5,4.491293588653207,126,110,16,123,1,0,0,1,1,1,4.5,True,False,away,CHI,False,True,road_underdog,3-6,11.508706411346793
2025-11-07-CLE-WAS,2025-11-07,,CLE,WAS,13.5,-13.5,-13.437689036130903,115,148,-33,124,0,1,0,0,0,1,13.5,False,True,home,WAS,False,True,home_underdog,10+,19.562310963869095
2025-11-07-DAL-MEM,2025-11-07,,DAL,MEM,-4.5,4.5,4.333363249897957,118,104,14,125,1,0,0,1,1,1,4.5,True,False,away,DAL,False,True,road_underdog,3-6,9.666636750102043
